movieId,tag,ratings,title,genres
750,dark comedy,4.268041237113402,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
778,narrated,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
778,dark comedy,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
778,based on a book,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
778,drug abuse,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
780,aliens,3.4455445544554455,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
800,In Netflix queue,4.157894736842105,Lone Star (1996),Drama|Mystery|Western
805,John Grisham,3.657142857142857,"Time to Kill, A (1996)",Drama|Thriller
818,based on a TV show,3.25,"Very Brady Sequel, A (1996)",Comedy
830,adultery,3.0714285714285716,"First Wives Club, The (1996)",Comedy
832,GIVE ME BACK MY SON!,3.3378378378378377,Ransom (1996),Crime|Thriller
832,It was melodramatic and kind of dumb,3.3378378378378377,Ransom (1996),Crime|Thriller
832,Mel Gibson,3.3378378378378377,Ransom (1996),Crime|Thriller
832,kidnapping,3.3378378378378377,Ransom (1996),Crime|Thriller
836,seen at the cinema,2.8823529411764706,Chain Reaction (1996),Action|Adventure|Thriller
838,Jane Austen,3.9166666666666665,Emma (1996),Comedy|Drama|Romance
852,golf,3.1744186046511627,Tin Cup (1996),Comedy|Drama|Romance
858,Mafia,4.2890625,"Godfather, The (1972)",Crime|Drama
892,Shakespeare,3.5384615384615383,Twelfth Night (1996),Comedy|Drama|Romance
898,divorce,4.310344827586207,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
899,movie business,4.074468085106383,Singin' in the Rain (1952),Comedy|Musical|Romance
900,France,3.7083333333333335,"American in Paris, An (1951)",Musical|Romance
902,Capote,3.8472222222222223,Breakfast at Tiffany's (1961),Drama|Romance
903,falling,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
903,Alfred Hitchcock,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
903,Atmospheric,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
903,imdb top 250,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
903,James Stewart,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
904,voyeurism,4.261904761904762,Rear Window (1954),Mystery|Thriller
904,imdb top 250,4.261904761904762,Rear Window (1954),Mystery|Thriller
904,James Stewart,4.261904761904762,Rear Window (1954),Mystery|Thriller
904,mystery,4.261904761904762,Rear Window (1954),Mystery|Thriller
904,photographer,4.261904761904762,Rear Window (1954),Mystery|Thriller
904,photography,4.261904761904762,Rear Window (1954),Mystery|Thriller
905,Screwball,4.321428571428571,It Happened One Night (1934),Comedy|Romance
906,Brooch,4.142857142857143,Gaslight (1944),Drama|Thriller
907,divorce,3.5,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
908,Mount Rushmore,4.184210526315789,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
908,Alfred Hitchcock,4.184210526315789,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
908,imdb top 250,4.184210526315789,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
909,adultery,3.962962962962963,"Apartment, The (1960)",Comedy|Drama|Romance
910,men in drag,4.01,Some Like It Hot (1959),Comedy|Crime
911,heist,3.8076923076923075,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
912,start of a beautiful friendship,4.24,Casablanca (1942),Drama|Romance
913,statue,4.170454545454546,"Maltese Falcon, The (1941)",Film-Noir|Mystery
914,George Bernard Shaw,4.042857142857143,My Fair Lady (1964),Comedy|Drama|Musical|Romance
915,rich guy - poor girl,3.7666666666666666,Sabrina (1954),Comedy|Romance
916,royalty,4.0576923076923075,Roman Holiday (1953),Comedy|Drama|Romance
916,Italy,4.0576923076923075,Roman Holiday (1953),Comedy|Drama|Romance
918,1900s,4.1,Meet Me in St. Louis (1944),Musical
919,Toto,3.880434782608696,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
919,Dorothy,3.880434782608696,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
920,Civil War,3.6444444444444444,Gone with the Wind (1939),Drama|Romance|War
921,television,3.388888888888889,My Favorite Year (1982),Comedy
922,movie business,4.333333333333333,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
922,movies,4.333333333333333,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
922,eerie,4.333333333333333,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
923,Rosebud,4.043478260869565,Citizen Kane (1941),Drama|Mystery
924,technology,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,tedious,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,visual,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,visually appealing,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,surreal,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,slow,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,Stanley Kubrick,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,future,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,Dull,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,cult film,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,confusing ending,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,computer,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,classic,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,cinematography,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,atmospheric,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,artificial intelligence,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,Arthur C. Clarke,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,superb soundtrack,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,apes,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,aliens,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,space,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,Hal,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,futuristic,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,imdb top 250,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,masterpiece,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,meditative,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,space travel,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,spacecraft,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,slow paced,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,setting:space/space ship,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,sci-fi,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,space,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,robots,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,relaxing,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,philosophical,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,overrated,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,Oscar (Best Effects - Visual Effects),3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,mystery,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,music,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,revolutionary,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
924,soundtrack,3.8944954128440368,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
926,Hollywood,4.229166666666667,All About Eve (1950),Drama
927,divorce,4.0,"Women, The (1939)",Comedy
928,Mrs. DeWinter,4.166666666666667,Rebecca (1940),Drama|Mystery|Romance|Thriller
929,war,3.5,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
929,Europe,3.5,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
929,journalism,3.5,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
930,assassination,4.25,Notorious (1946),Film-Noir|Romance|Thriller
931,amnesia,3.8333333333333335,Spellbound (1945),Mystery|Romance|Thriller
934,wedding,3.25,Father of the Bride (1950),Comedy
936,Cold War,4.0,Ninotchka (1939),Comedy|Romance
936,Russia,4.0,Ninotchka (1939),Comedy|Romance
938,prostitution,3.25,Gigi (1958),Musical
940,swashbuckler,4.0,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
941,swashbuckler,3.75,"Mark of Zorro, The (1940)",Adventure
943,ghosts,3.9285714285714284,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
944,Shangri-La,4.0,Lost Horizon (1937),Drama
945,Astaire and Rogers,4.071428571428571,Top Hat (1935),Comedy|Musical|Romance
947,homeless,3.75,My Man Godfrey (1936),Comedy|Romance
947,screwball,3.75,My Man Godfrey (1936),Comedy|Romance
947,butler,3.75,My Man Godfrey (1936),Comedy|Romance
948,oil,3.9166666666666665,Giant (1956),Drama|Romance|Western
950,Nick and Nora Charles,3.857142857142857,"Thin Man, The (1934)",Comedy|Crime
951,Screwball,4.392857142857143,His Girl Friday (1940),Comedy|Romance
952,race,3.625,Around the World in 80 Days (1956),Adventure|Comedy
953,Christmas,4.0344827586206895,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
954,Politics,4.083333333333333,Mr. Smith Goes to Washington (1939),Drama
955,leopard,3.861111111111111,Bringing Up Baby (1938),Comedy|Romance
955,screwball,3.861111111111111,Bringing Up Baby (1938),Comedy|Romance
956,adoption,4.0,Penny Serenade (1941),Drama|Romance
965,fugitive,4.045454545454546,"39 Steps, The (1935)",Drama|Mystery|Thriller
968,zombies,3.75,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
969,missionary,3.9705882352941178,"African Queen, The (1951)",Adventure|Comedy|Romance|War
970,crime,3.5,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
971,Tennessee Williams,4.1,Cat on a Hot Tin Roof (1958),Drama
973,journalism,3.9,Meet John Doe (1941),Comedy|Drama
976,Hemingway,3.0,"Farewell to Arms, A (1932)",Romance|War
986,Animal movie,3.5384615384615383,Fly Away Home (1996),Adventure|Children
991,Ireland,3.3181818181818183,Michael Collins (1996),Drama
994,food,4.181818181818182,Big Night (1996),Comedy|Drama
1006,death penalty,3.5,"Chamber, The (1996)",Drama
1006,John Grisham,3.5,"Chamber, The (1996)",Drama
1010,Disney,3.0555555555555554,"Love Bug, The (1969)",Children|Comedy
1010,race,3.0555555555555554,"Love Bug, The (1969)",Children|Comedy
1013,twins,3.2083333333333335,"Parent Trap, The (1961)",Children|Comedy|Romance
1022,Disney,3.488095238095238,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1025,King Arthur,3.58,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
1025,Disney,3.58,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
1028,Disney,3.887323943661972,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1028,nanny,3.887323943661972,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1029,Disney,3.3857142857142857,Dumbo (1941),Animation|Children|Drama|Musical
1030,Disney,2.7666666666666666,Pete's Dragon (1977),Adventure|Animation|Children|Musical
1032,Disney,3.375,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
1033,Disney,3.575,"Fox and the Hound, The (1981)",Animation|Children|Drama
1035,Rogers and Hammerstein,3.9375,"Sound of Music, The (1965)",Musical|Romance
1041,In Netflix queue,4.590909090909091,Secrets & Lies (1996),Drama
1042,Music,3.2738095238095237,That Thing You Do! (1996),Comedy|Drama
1059,Shakespeare,3.7222222222222223,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1059,Amazing Cinematography,3.7222222222222223,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1059,Leonardo DiCaprio,3.7222222222222223,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1059,shakespeare,3.7222222222222223,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1059,updated classics,3.7222222222222223,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1066,Astaire and Rogers,4.5,Shall We Dance (1937),Comedy|Musical|Romance
1068,anti-Semitism,3.5,Crossfire (1947),Crime|Film-Noir
1079,fish,3.9225352112676055,"Fish Called Wanda, A (1988)",Comedy|Crime
1080,Bible,3.9269662921348316,Monty Python's Life of Brian (1979),Comedy
1080,parody,3.9269662921348316,Monty Python's Life of Brian (1979),Comedy
1080,religion,3.9269662921348316,Monty Python's Life of Brian (1979),Comedy
1081,cross dressing,3.5416666666666665,Victor/Victoria (1982),Comedy|Musical|Romance
1082,politics,3.5833333333333335,"Candidate, The (1972)",Drama
1084,1920s,4.071428571428571,Bonnie and Clyde (1967),Crime|Drama
1084,gangsters,4.071428571428571,Bonnie and Clyde (1967),Crime|Drama
1088,music,3.369047619047619,Dirty Dancing (1987),Drama|Musical|Romance
1088,dance,3.369047619047619,Dirty Dancing (1987),Drama|Musical|Romance
1089,heist,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,stylized,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,Quentin Tarantino,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,neo-noir,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,Quentin Tarantino,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,religion,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,nonlinear,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,ensemble cast,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,humorous,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,violence,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1089,Tarantino,4.202290076335878,Reservoir Dogs (1992),Crime|Mystery|Thriller
1090,Vietnam,3.984126984126984,Platoon (1986),Drama|War
1093,1960s,3.4054054054054053,"Doors, The (1991)",Drama
1093,Jim Morrison,3.4054054054054053,"Doors, The (1991)",Drama
1093,music,3.4054054054054053,"Doors, The (1991)",Drama
1096,Holocaust,4.05,Sophie's Choice (1982),Drama
1097,aliens,3.7663934426229506,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1101,predictable,3.3012048192771086,Top Gun (1986),Action|Romance
1101,Navy,3.3012048192771086,Top Gun (1986),Action|Romance
1103,1950s,4.1,Rebel Without a Cause (1955),Drama
1103,adolescence,4.1,Rebel Without a Cause (1955),Drama
1104,Tennessee Williams,4.475,"Streetcar Named Desire, A (1951)",Drama
1120,freedom of expression,3.537037037037037,"People vs. Larry Flynt, The (1996)",Comedy|Drama
1124,aging,3.6538461538461537,On Golden Pond (1981),Drama
1125,Clousseau,3.6875,"Return of the Pink Panther, The (1975)",Comedy|Crime
1135,military,3.1153846153846154,Private Benjamin (1980),Comedy
1136,british comedy,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1136,Monty Python,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1136,King Arthur,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1136,England,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1147,boxing,3.9,When We Were Kings (1996),Documentary
1147,In Netflix queue,3.9,When We Were Kings (1996),Documentary
1148,Aardman,4.035714285714286,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
1171,politics,3.3529411764705883,Bob Roberts (1992),Comedy
1177,Italy,4.0,Enchanted April (1992),Drama|Romance
1178,court,4.541666666666667,Paths of Glory (1957),Drama|War
1178,military,4.541666666666667,Paths of Glory (1957),Drama|War
1179,crime,3.6296296296296298,"Grifters, The (1990)",Crime|Drama|Film-Noir
1183,adultery,3.7111111111111112,"English Patient, The (1996)",Drama|Romance|War
1185,In Netflix queue,3.95,My Left Foot (1989),Drama
1187,disability,3.6,Passion Fish (1992),Drama
1188,Australia,3.659090909090909,Strictly Ballroom (1992),Comedy|Romance
1188,dance,3.659090909090909,Strictly Ballroom (1992),Comedy|Romance
1189,In Netflix queue,4.0,"Thin Blue Line, The (1988)",Documentary
1189,police,4.0,"Thin Blue Line, The (1988)",Documentary
1193,jack nicholson,4.203007518796992,One Flew Over the Cuckoo's Nest (1975),Drama
1193,emotional,4.203007518796992,One Flew Over the Cuckoo's Nest (1975),Drama
1193,mental illness,4.203007518796992,One Flew Over the Cuckoo's Nest (1975),Drama
1196,I am your father,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,space,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,space opera,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,George Lucas,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,sequel,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,sci-fi,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,original plot,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,music,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,classic,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1196,Harrison Ford,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1197,Inigo Montoya,4.232394366197183,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1197,six-fingered man,4.232394366197183,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1198,adventure,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,archaeology,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,indiana jones,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,treasure hunt,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,archaeology,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,ark of the covenant,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,indiana jones,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1198,Steven Spielberg,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1200,space,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,suspense,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,action,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,aliens,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,horror,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,sci-fi,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,space,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,space craft,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1200,SPACE TRAVEL,3.9642857142857144,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1201,spaghetti western,4.145833333333333,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1203,court,4.149122807017544,12 Angry Men (1957),Drama
1203,confrontational,4.149122807017544,12 Angry Men (1957),Drama
1203,earnest,4.149122807017544,12 Angry Men (1957),Drama
1203,good dialogue,4.149122807017544,12 Angry Men (1957),Drama
1203,great screenplay,4.149122807017544,12 Angry Men (1957),Drama
1203,gritty,4.149122807017544,12 Angry Men (1957),Drama
1203,Motivational,4.149122807017544,12 Angry Men (1957),Drama
1203,thought-provoking,4.149122807017544,12 Angry Men (1957),Drama
1203,claustrophobic,4.149122807017544,12 Angry Men (1957),Drama
1204,Middle East,4.3,Lawrence of Arabia (1962),Adventure|Drama|War
1206,brainwashing,3.995833333333333,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1207,Harper Lee,4.120689655172414,To Kill a Mockingbird (1962),Drama
1207,racism,4.120689655172414,To Kill a Mockingbird (1962),Drama
1208,Vietnam,4.219626168224299,Apocalypse Now (1979),Action|Drama|War
1209,spaghetti western,4.305555555555555,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
1210,darth vader,4.137755102040816,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1210,luke skywalker,4.137755102040816,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1210,space opera,4.137755102040816,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1212,ferris wheel,4.229166666666667,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1212,Venice,4.229166666666667,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1212,zither,4.229166666666667,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1213,Mafia,4.25,Goodfellas (1990),Crime|Drama
1214,aliens,3.969178082191781,Alien (1979),Horror|Sci-Fi
1217,samurai,4.433333333333334,Ran (1985),Drama|War
1219,imdb top 250,4.036144578313253,Psycho (1960),Crime|Horror
1219,Alfred Hitchcock,4.036144578313253,Psycho (1960),Crime|Horror
1219,Norman Bates,4.036144578313253,Psycho (1960),Crime|Horror
1219,tense,4.036144578313253,Psycho (1960),Crime|Horror
1219,suspenseful,4.036144578313253,Psycho (1960),Crime|Horror
1219,psychology,4.036144578313253,Psycho (1960),Crime|Horror
1219,Alfred Hitchcock,4.036144578313253,Psycho (1960),Crime|Horror
1219,remade,4.036144578313253,Psycho (1960),Crime|Horror
1219,black and white,4.036144578313253,Psycho (1960),Crime|Horror
1220,Saturday Night Live,3.8095238095238093,"Blues Brothers, The (1980)",Action|Comedy|Musical
1221,Mafia,4.25968992248062,"Godfather: Part II, The (1974)",Crime|Drama
1221,Al Pacino,4.25968992248062,"Godfather: Part II, The (1974)",Crime|Drama
1221,Mafia,4.25968992248062,"Godfather: Part II, The (1974)",Crime|Drama
1222,anti-war,4.098039215686274,Full Metal Jacket (1987),Drama|War
1222,Vietnam,4.098039215686274,Full Metal Jacket (1987),Drama|War
1223,moon,4.089285714285714,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
1224,Shakespeare,4.0,Henry V (1989),Action|Drama|Romance|War
1225,Salieri,4.184210526315789,Amadeus (1984),Drama
1225,Mozart,4.184210526315789,Amadeus (1984),Drama
1228,boxing,4.1875,Raging Bull (1980),Drama
1230,New York,3.8706896551724137,Annie Hall (1977),Comedy|Romance
1231,NASA,3.8636363636363638,"Right Stuff, The (1983)",Drama
1231,space,3.8636363636363638,"Right Stuff, The (1983)",Drama
1233,submarine,4.2125,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1234,The Entertainer,3.9765625,"Sting, The (1973)",Comedy|Crime
1235,May-December romance,4.288461538461538,Harold and Maude (1971),Comedy|Drama|Romance
1237,existentialism,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,cerebral,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,atmospheric,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,death,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,chess,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,philosophical,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1237,reflective,4.222222222222222,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1240,Action,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,robots,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,artificial intelligence,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,robots,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,Sci-Fi,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,tense,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,special effects,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1240,time travel,3.8969465648854964,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1242,Civil War,4.170731707317073,Glory (1989),Drama|War
1243,Shakespeare sort of,3.96875,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1244,black and white,4.106060606060606,Manhattan (1979),Comedy|Drama|Romance
1245,Mafia,4.225,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1246,High School,3.9593023255813953,Dead Poets Society (1989),Drama
1246,highschool,3.9593023255813953,Dead Poets Society (1989),Drama
1247,Simon and Garfunkel,4.063291139240507,"Graduate, The (1967)",Comedy|Drama|Romance
1249,hit men,4.071428571428571,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1250,POW,4.122222222222222,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
1252,incest,4.211864406779661,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1253,aliens,3.82,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
1254,Cold,3.65625,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1257,skiing,3.685185185185185,Better Off Dead... (1985),Comedy|Romance
1258,Stephen King,4.08256880733945,"Shining, The (1980)",Horror
1258,masterpiece,4.08256880733945,"Shining, The (1980)",Horror
1258,atmospheric,4.08256880733945,"Shining, The (1980)",Horror
1258,disturbing,4.08256880733945,"Shining, The (1980)",Horror
1258,Horror,4.08256880733945,"Shining, The (1980)",Horror
1258,jack nicholson,4.08256880733945,"Shining, The (1980)",Horror
1258,psychological,4.08256880733945,"Shining, The (1980)",Horror
1258,Stanley Kubrick,4.08256880733945,"Shining, The (1980)",Horror
1258,suspense,4.08256880733945,"Shining, The (1980)",Horror
1259,Stephen King,4.0054945054945055,Stand by Me (1986),Adventure|Drama
